file_name	url	inference_transcript	audio_duration
STT_AB00636_0078_518831_to_521339	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00636_0078_518831_to_521339.wav	འདོད་པར་གྱུར་བའི་དངོས་པོ་ལ་རེ་བ་འཆགས་བའོ།	2.508
STT_AB00619_0011_47824_to_50230	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00619_0011_47824_to_50230.wav	དང་པོ་འཇིག་རྟེན་གྱི་གནོད་པའི་རྩོད་པ་ནི།	2.406
STT_AB00609_0120_673865_to_683848	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00609_0120_673865_to_683848.wav	ཉེ་བར་འཁོར་ཏེ། དེ་ལྟ་བས་ན་ཅི་ནས་དགའ་བ་ལའང་སེམས་ཀྱིས་གནོད་པར་མི་བྱར་ན། རྣམ་པར་བཞི་པ་དང་བཅས་པའི་ལུས་ལ་ལྟ་སྨོས་ཀྱང་ཅི་དགོས།	9.983
STT_AB00639_0132_794667_to_800861	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00639_0132_794667_to_800861.wav	བྱས་ཏེ་ཁྱོད་ཀྱི་ལྟར་རང་བཞིན་གྱིས་གྲུབ་པའི་རྒྱུཡི་འབྲས་བུ་སྐྱེད་པར་མི་བྱེད་པ་དེའི་ཕྱིར།	6.194
STT_AB00627_0032_257397_to_262960	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00627_0032_257397_to_262960.wav	རྣམ་པར་ཞེས་པ་སྐྱེ་བའི་ཆར་གཏོག་པ་འབྱུང་བའི་ཚེ་ཡང་གང་ནས་ཀྱང་འོང་བ་མེད་དོ།	5.563
STT_AB00639_0031_199343_to_201510	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00639_0031_199343_to_201510.wav	རབ་ཏུ་འབྱུང་ཞིས་དེ་ཡི་གང་ཡིན་དེར་	2.167
STT_AB00642_0133_827858_to_835127	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00642_0133_827858_to_835127.wav	ཐམས་ཅད་མཁྱེན་པའི་ཡེ་ཤེས་དང་ཁྱད་པར་མེད་པ་དབང་བསྐུར་བ་དང་ལྡན་པ་ཞེས་བྱ་བའི་ཏིང་ངེ་འཛིན་མངོན་དུ་འགྱུར་རོ།	7.269
STT_AB00644_0154_1284155_to_1287346	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00644_0154_1284155_to_1287346.wav	གཉིས་པ། ལོག་དཔོན་གང་གིས་རྒྱུར་བ་ནི། རྩ་བ་ལས།	3.191
STT_AB00631_0073_610469_to_612841	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00631_0073_610469_to_612841.wav	དེ་ཉིད་ཀྱིས་སྟེ་མྱུང་བ་དྲུག་མ་ཡིན།	2.372
STT_AB00601_0080_428250_to_431663	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00601_0080_428250_to_431663.wav	བློན་པོའི་ཚོགས་རྒན་པོ་གཙོ་བོར་གྱུར་པ་ཐམས་ཅད་ཀྱང་།	3.413
STT_AB00633_0251_1764701_to_1772397	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00633_0251_1764701_to_1772397.wav	མངོན་པར་རྫོགས་པ་འཚང་རྒྱ་བ་ཇི་ལྟར་འགྱུར། ཞེས་ཏེ། ཞེས་པའི་བར་ལང་གཤེས་ལས་གསུངས་པ་རྣམས་དྲམས་པ་ནི།	7.696
STT_AB00639_0055_332687_to_338404	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00639_0055_332687_to_338404.wav	དེའི་དོན་གོམས་པར་བྱེད་པ་ན་རྣལ་འབྱོར་པ་དེ་འཁོར་བ་ལས་རྣམ་པར་གྲོ་བར་འགྱུར་རོ།	5.717
STT_AB00623_0061_388302_to_392431	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00623_0061_388302_to_392431.wav	ས་བོན་དང་བུ་གཉིས་རང་གི་མཚན་ཉིད་ཀྱིས་གྲུབ་པའི་གཞན་དུ་འཛིན་པ་མ་ཡིན་ནོ།	4.129
STT_AB00640_0083_510383_to_514018	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00640_0083_510383_to_514018.wav	གཉིས་པ། ཆེ་བ་སོ་སོའི་དོན་རྒྱས་པར་བྱེད་པ་ལ་གཉིས།	3.635
STT_AB00607_0112_562312_to_566407	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00607_0112_562312_to_566407.wav	སྐྱེ་བོ་ཚུལ་ཁྲིམས་ཀྱི་རྐམ་པ་ཉམས་པ་སྟེ་བྲལ་བ་ལས་འབྱུང་ངོ་།	4.095
STT_AB00607_0108_534684_to_544172	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00607_0108_534684_to_544172.wav	སྦྱིན་པ་པོ་ཚུལ་ཁྲིམས་དང་ལྡན་པའི་སྦྱིན་པ་བཏང་བ་ལས། ལྷ་མིའི་ནང་དུ་ཁྱད་པར་དུ་ཕགས་པའི་ལོངས་སྤྱོད་ཕུན་སུམ་ཚོགས་པ་དག་འབྱུང་རྒྱུ་དེ་ནི་	9.488
STT_AB00632_0130_992636_to_994837	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00632_0130_992636_to_994837.wav	སོད་སྨིན་གྱི་སྤྱས་པ་ཆུ་དང་འདྲ་བར་བླུགས་ནས།	2.201
STT_AB00617_0106_607363_to_609872	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00617_0106_607363_to_609872.wav	རང་བཞིན་ཡི་སྐྱེ་བ་ཁས་ལེན་དགོས་པ་དང་།	2.509
STT_AB00636_0009_61953_to_67892	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00636_0009_61953_to_67892.wav	འདི་པའི་ལུགས་ཀྱི་བདག་འཛིག་གཉིས་མིག་དཔེ་སོ་སོར་འབྱེད་ཀྱི་འཛིན་སྟངས་ཀྱི་རྣམ་པ་མི་འདྲ་བ་མེད་དེ།	5.939
STT_AB00619_0157_887158_to_889496	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00619_0157_887158_to_889496.wav	ཕན་ཚུན་སྤངས་དེ་གནས་པའི་མཚན་ཉིད་ཀྱི་ཆོས་དང་ནི།	2.338
STT_AB00597_0092_594069_to_597602	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00597_0092_594069_to_597602.wav	གལ་ཏེ་ཉན་རང་གཉིས་ཐུང་དབང་ལས་དང་།	3.533
STT_AB00633_0265_1848387_to_1856834	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00633_0265_1848387_to_1856834.wav	བློ་གྲུས་ཆེན་པོའི་མདོ་སྡེ་ལས། དེ་བཞིན་གཤེགས་པའི་སྙིང་པོ་གསུངས་པ་དེ་རང་བཞིན་གྱིས་འོད་གསེལ་བ་ཐོག་མ་མེད་པ་ནས་རྣམ་པར་དབ་པ་	8.447
STT_AB00617_0013_80605_to_85366	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00617_0013_80605_to_85366.wav	རྒྱུ་འགར་མ་ཐག་པ་ནི་འབྲས་བུ་སྐྱེ་བའི་དེ་མ་ཐག་པའི་རྐྱེན་ཡིན་ཏེ།	4.761
STT_AB00606_0139_724854_to_728063	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00606_0139_724854_to_728063.wav	མ་བཏང་ཡང་དེ་རྣམས་འཇིག་པས་འདོར་དགོས་ལ།	3.209
STT_AB00618_0138_818899_to_821988	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00618_0138_818899_to_821988.wav	ཆི་སྟེ་དེ་མེད་བཅད་ན་དེ་ལ་ངེས་པ་བཤད་ཟིན་ཏོ།	3.089
STT_AB00617_0053_317943_to_326970	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00617_0053_317943_to_326970.wav	རྒྱུ་ཡིན་མིན་ཐམས་ཅད་ལས་ཀྱང་།འབྲས་བུའི་དངོས་པོ་ཡིན་མིན་ཐམས་ཅད་སྐྱེ་བར་འགྱུར་ཏེ། ཅིའི་ཕྱིར་ཞེ་ན་རྩ་བ་ལས་གང་གི་ཕྱིར།	9.027
STT_AB00611_0092_523489_to_525844	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00611_0092_523489_to_525844.wav	དེ་ཉིད་ལ་མགོ་བདན་ཟེར་བ་ཡིན་ནོ།	2.355
STT_AB00644_0092_753750_to_756139	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00644_0092_753750_to_756139.wav	སྔར་བཤད་པའི་སྡུག་བསྔལ་ཡང་ཐོབ་པ་དེའི་ཕྱིར་དང་།	2.389
STT_AB00641_0211_1317993_to_1320147	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00641_0211_1317993_to_1320147.wav	དེ་ཁོ་ན་ཉིད་མཐོང་བ་ལ་གེགས་ཆེ་པས་	2.154
STT_AB00608_0063_318506_to_322312	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00608_0063_318506_to_322312.wav	ཚུལ་ཁྲིམས་ཀྱེས་ཕར་ཕྱིན་གྱི་དབྱེ་བ་བསྟན་པ་ནི། རྩ་བ་ལས།	3.806
STT_AB00598_0075_402585_to_409889	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00598_0075_402585_to_409889.wav	དེ་མིན་པའི་གཟུགས་དང་མིག་ལ་སོགས་པའི་བདངོས་པོ་ལ། འདི་ནི་བདག་གིའོ། ཞེས།	7.304
STT_AB00633_0049_280968_to_283902	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00633_0049_280968_to_283902.wav	འཇིག་རྟེན་གྱི་བྱེད་པ་པོར་འདོད་པའི་ལྟ་བ་ངན་པོའི་རི་བོ་	2.934
STT_AB00637_0183_1123455_to_1129274	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00637_0183_1123455_to_1129274.wav	རྩ་བཤས་ལས་ཀྱང༌། དེ་ལྟར་ལན་ལས་གཞན་མ་ཡིན། དེ་ནི་ཉེར་ལན་ཉིད་ཀྱང་མིན།	5.819
STT_AB00597_0075_488779_to_496697	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00597_0075_488779_to_496697.wav	དཀོན་མཆོག་སཙད་པའི་མདོ་ལས་ཀྱང་།འོད་སྲུང་འདི་ལྟ་སྟེ། དཔེར་ན་ཟླ་བ་འཚད་པ་ལ་ཕྱག་འཚལ་བ་ལྟར།	7.918
STT_AB00637_0267_1644496_to_1650298	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00637_0267_1644496_to_1650298.wav	དེ་ལྟར་བདག་ཕུང་པོ་དང་རང་བཞིན་གཅིག་དང་ཐ་དད་གང་དུའང་མ་གྲུབ་པ་བསྟན་ནས་	5.802
STT_AB00641_0065_411697_to_420042	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00641_0065_411697_to_420042.wav	ཤེས་རབ་ཀྱི་མཚན་ཉིད་ནི་རྩ་བ་ལས། ཤེས་རབ་ཕྱག་མེད་མཚན་ཉིད་དོ། ཆགས་པ་མེད་པ་སྟེ།མྱ་ངན་ལས་འདས་པར་བགྲོད་པའི་ཕྱིར་དོ།	8.345
STT_AB00642_0283_1785396_to_1787704	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00642_0283_1785396_to_1787704.wav	ཇི་འདྲ་བ་དེ་འདྲ་བའི་རྣམ་པ་ཅན་དུ་སྐྱེ་བ་ན།	2.308
STT_AB00598_0111_607209_to_613455	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00598_0111_607209_to_613455.wav	དེཡི་དང་པོ་ནི། དེར་སྐྱེ་བའི་དོན་དུ་འབད་མི་དགོས་པར་ངང་གིས་འཇུག་པ་དང་།	6.246
STT_AB00624_0009_79701_to_81868	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00624_0009_79701_to_81868.wav	ཚད་མེད་དང་།སྨོན་མེད་དང་།	2.167
STT_AB00607_0103_514104_to_518626	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00607_0103_514104_to_518626.wav	དེའི་འོག་ཏུ་སྤཅིར་དེ་ལས་གཞན་པའི་ཚུལ་ཁྲིམས་ཕུ་སུམ་ཚོགས་ཀྱང་།	4.522
STT_AB00624_0078_512807_to_518165	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00624_0078_512807_to_518165.wav	འདི་ལྟར་གང་གི་ཕྱིར་གཟུགས་དང་ཚོ་བ་ལ་སོགས་པའི་དངོས་པོ་འདི་དག་ནི།	5.358
STT_AB00640_0029_156680_to_165674	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00640_0029_156680_to_165674.wav	སོན་བྱས་ཕྱིན་ཏུ་སྒོ་བ་ནི་རང་གི་ཕྱོགས་བཞག་ན་སྐྱོན་བྱུང་གིས་དོག་ནས་གཞན་གྱི་ཕྱོགས་སོན་ཅི་ཕྱིན་བྱེད་པ་ཡིན་པའི་ཕྱིར་རོ།	8.994
STT_AB00634_0118_888390_to_890961	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00634_0118_888390_to_890961.wav	སྔར་རེ་རེ་བ་ལ་བཤེད་སཟིན་པའི་ཉེས་པ་དེ་དག་	2.571
STT_AB00637_0169_1024291_to_1029428	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00637_0169_1024291_to_1029428.wav	ཉེ་བར་བླངས་པ་དང་ལེན་པ་པོ་ཡང་རང་བཞིན་གྱིས་གྲུབ་པ་བཀག་པ་ཡང་བཤད་པར་བྱའོ།	5.137
STT_AB00637_0025_155298_to_159923	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00637_0025_155298_to_159923.wav	རྟག་པས་བདག་མེད་པར་མཐོང་བས་གཟུགས་སོགས་ཀྱི་ཡུལ་ཅན་གྱི་ཆ་སོགས་སྤོང་བར་འགྱུར་བ།	4.625
STT_AB00612_0077_445912_to_448540	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00612_0077_445912_to_448540.wav	རབ་ཏུ་དགའ་བ་ཡང་དང་ཡང་དུ་འབྱུང་བ་དང་།	2.628
STT_AB00620_0087_517244_to_519940	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00620_0087_517244_to_519940.wav	འཇིག་རྟེན་གྱི་ཀུན་རྫོབ་ཏུཡང་ཡོད་པ་མ་ཡིན་ནོ།	2.696
STT_AB00637_0082_469923_to_477619	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00637_0082_469923_to_477619.wav	བདག་ཕུང་པོ་ལ་བརྟེན་ནས་བཏགས་པ། མིན་གི་ཐ་སྙད་ཀྱི་དབང་གིས་བཞག་པ་ཙམ་གྱི་གང་ཟག་གི་བདག་མེད་ཀྱི་འཇོག་ཚུལ་ཐུན་མོང་མ་ཡིན་པ།	7.696
STT_AB00605_0143_843489_to_849581	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00605_0143_843489_to_849581.wav	སྦྱིན་པ་གཏོང་བའི་སྐབས་ཀྱི་ནམ་ཞིག་གི་ཚེ། འཕགས་པའི་སྐྱེ་བོ་དང་འཕྲད་པ་མྱུར་དུ་ཐོབ་བོ།	6.092
STT_AB00625_0113_734530_to_739121	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00625_0113_734530_to_739121.wav	དེའི་རྒྱུ་མཚན་གྱི་དུས་གསུམ་གྱི་འཇོག་འཚུལ་ཐུག་མ་མ་ཡིན་པ་སོགས་ཡིན་ནོ།	4.591
STT_AB00620_0056_326544_to_330844	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00620_0056_326544_to_330844.wav	དེའི་ཕྱིར་ཤེས་པ་དེ་གཉིས་ལ་འཁྲུལ་མ་འཁྲུལ་ཡང་དབྱེར་མེད་དོ།	4.3
STT_AB00627_0104_727244_to_731800	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00627_0104_727244_to_731800.wav	བདག་ཡོད་མ་ཡིན་ཡོད་མི་འགྱུར། བདག་གིས་ཡོད་མིན་མི་འགྱུར་ཞེས།	4.556
STT_AB00605_0149_869547_to_871834	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00605_0149_869547_to_871834.wav	དམ་པ་དང་འཕྲད་པ་དེའི་རྒྱུ་ཅན་	2.287
STT_AB00639_0046_282755_to_291902	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00639_0046_282755_to_291902.wav	ནང་དང་ཕྱིར་རོལ་ཉིད་དག་ལ། བདག་དང་བདག་གིས་མཉམ་ཟེར་ན། ཉེ་བར་ལེན་པ་འགག་འགྱུར་ཞིང་། དེ་སྲད་དཔེར་ན་སྐྱེ་བ་ཟད། ཅེས་གསུངས་སོ།	9.147
STT_AB00639_0186_1149170_to_1151687	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00639_0186_1149170_to_1151687.wav	གཞན་གྱིས་ཐར་བ་མི་བརྩུན་པའི་རྒྱུ་མཚན་གསལ་བར་བཤད་པ།	2.517
STT_AB00640_0104_666168_to_669445	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00640_0104_666168_to_669445.wav	འགྲེལ་བཤད་ལས། ཁྱེར་གཟུག་གནས་པ་ཉིད་དང་ནི།	3.277
STT_AB00640_0174_1178933_to_1182175	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00640_0174_1178933_to_1182175.wav	དེ་ལ་འདི་ལྟར་མཆོག་ཏུ་འཛིན་པ་ཉིད་མེད་པའི་ཕྱིར་དང་།	3.242
STT_AB00634_0034_335418_to_337704	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00634_0034_335418_to_337704.wav	འདི་དག་ཐམ་ཅད་སེམ་མཚམ་ཞེས།	2.286
STT_AB00620_0077_455281_to_457755	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00620_0077_455281_to_457755.wav	རྣམས་ཀྱི་བདག་ཉིད་ཇི་བཞིན་བརྟགས་པ་དང་།	2.474
STT_AB00597_0126_783660_to_787244	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00597_0126_783660_to_787244.wav	བྱང་སེམས་གང་ལས་ཁྲུངས་ཞེས་སྤྱོད་པའི་སྐབས་ཡིན་པས།	3.584
STT_AB00620_0042_232653_to_236134	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00620_0042_232653_to_236134.wav	དེ་དག་ནི་དབང་པོ་ལ་གནོད་པའི་རྐྱེན་ནང་ན་མེད་ཀྱང་།	3.481
STT_AB00629_0062_356800_to_361476	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00629_0062_356800_to_361476.wav	ཐུག་མོང་མ་ཡིན་པ་དེ་ནས་སོ་སོ་རང་གི་སྐྱེད་མཆེད་ཀྱི་ས་བོན་གང་ཡིན་པའོ།	4.676
STT_AB00605_0155_896595_to_900486	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00605_0155_896595_to_900486.wav	བྱང་སེམས་ཀྱི་ལུས་སྦྱིན་པ་ལ་སྡུག་བསྔལ་ཡོད་མེད་བསྟན་པའོ།	3.891
STT_AB00624_0015_122005_to_127636	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00624_0015_122005_to_127636.wav	མདུ་འདིས་ནི་རྣམ་རིག་པས། གཞན་དབང་རང་གི་མཚན་ཉིད་ཀྱིས་གྲུབ་པའི་མི་གཏོང་བ་དང་།	5.631
STT_AB00619_0008_31612_to_36032	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00619_0008_31612_to_36032.wav	འཇིག་རྟེན་གྱི་ཐ་སྙད་དུཡང་གཞན་སགྱེ་མེད་པས་འཇིག་རྟེན་གྱི་གནོད་པ་སྤངས་པའོ།	4.42
STT_AB00605_0060_339172_to_343029	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00605_0060_339172_to_343029.wav	མངོན་རྟོགས་རྒྱན་དུ་ཡང་།ཐེག་དམན་ལ་ཚུལ་གཉིས་གསོང་པས་	3.857
STT_AB00637_0146_901612_to_904087	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00637_0146_901612_to_904087.wav	སྐྱོན་གཞན་ཡང་ཡོད་དེ་རྩ་བ་ལས།	2.475
STT_AB00635_0020_125008_to_127619	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00635_0020_125008_to_127619.wav	མ་རིགས་མཐིག་བུ་བཅོམ་ནས་རང་བྱུང་ཐོབ་པར་འགྱུར།	2.611
STT_AB00611_0055_308233_to_310281	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00611_0055_308233_to_310281.wav	ཞིབ་ྨོས་ཁུངས་དུ་ཕྱུག་དགོས་པ།	2.048
STT_AB00619_0002_4291_to_6390	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00619_0002_4291_to_6390.wav	རི་བོང་གི་ར་ལྟར་མེད་པའི་ཕྱིར་རོ།	2.099
STT_AB00634_0101_782609_to_784817	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00634_0101_782609_to_784817.wav	སྦྱིན་པའི་བདག་ཉིད་དུ་ཡོད་པ་ཁོ་ན་	2.208
STT_AB00638_0016_105194_to_107263	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00638_0016_105194_to_107263.wav	རཏ་རིའ་བདག་མེད་རྟོགས་པའི་རྡོ་རྗེ་ཡིས།	2.069
STT_AB00643_0236_1656063_to_1658858	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00643_0236_1656063_to_1658858.wav	དབང་པོ་མཆོག་དང་ཕྱོགས་མ་ཡིན་པ་བྱན་པའི་སྟོབས་སུ་སོངས་སོ།	2.795
STT_AB00619_0032_172448_to_176612	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00619_0032_172448_to_176612.wav	གང་ཞིག་གསྲུང་རབ་ཀྱི་དོན་གྱིན་རྗེ་མ་ལོག་པར་མ་གཏོགས་ཤིང་།	4.164
STT_AB00606_0101_517960_to_520588	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00606_0101_517960_to_520588.wav	ཞེས་པའི་སྒྲའི་རྩ་བའི་ཚིག་གིས་	2.628
STT_AB00606_0026_129394_to_131629	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00606_0026_129394_to_131629.wav	ཇི་ལྟར་བྱིན་གྱིས་བཅས་དགྲ་མཐུས་སམ་ལས།	2.235
STT_AB00642_0083_525315_to_531100	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00642_0083_525315_to_531100.wav	སྙིང་རྗེ་ཆེན་པོས་སྟོབས་ནས་སེམས་ཅན་ཐམས་ཅད་ཀྱིས་སྡུག་བསྔལ་ཐམས་ཅད་གསལ་བར་བྱེད་པའི་ཕྱིར་རོ།	5.785
STT_AB00599_0093_500196_to_508643	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00599_0093_500196_to_508643.wav	འོན་ཀྱང་དབུ་མ་ལ་འཇུག་པ་རྩོམ་པར་འདོད་ནས་མཆོད་བརྗོད་མཛད་པ་ཡིན་པས་ ཤུགས་ལ་ནི་རྩམ་པ་དམ་བྱའ་བ་ཡོད་དོ།	8.447
STT_AB00613_0004_20349_to_24069	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00613_0004_20349_to_24069.wav	གངྒཱའའི་བྱེད་མ་རྙད་དུ་གྱུར་པ་དེ་དག་ཉིད་ཀྱང་མང་བ་ལ་ན།	3.72
STT_AB00605_0153_888472_to_891868	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00605_0153_888472_to_891868.wav	བརྟེན་གཉིས་ཀ་ལ་ྦྱིན་པའི་གཏམ་གཙོ་བོར་བསྟན་པ།	3.396
STT_AB00596_0068_344803_to_347977	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00596_0068_344803_to_347977.wav	རྒྱ་ཆེ་བའི་སྒོ་ནས་དབུ་མ་ལ་འཇུག་ཚུལ་ནི།	3.174
STT_AB00619_0023_111902_to_116390	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00619_0023_111902_to_116390.wav	གང་གིས་འཇིག་རྟེན་པ་ཐམས་ཅད་རང་གི་ལྟ་བ་ཁོ་ན་ལ་གནས་ནས།	4.488
STT_AB00606_0105_531800_to_534650	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00606_0105_531800_to_534650.wav	རྣམ་སྨིན་གཉིས་པའི་གཅིག་ཚིག་ཨམ་མོ།	2.85
STT_AB00627_0117_807346_to_810947	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00627_0117_807346_to_810947.wav	ཆེས་ཟག་པའི་དོན་རིག་པར་མི་འགྱུར་བ་ལ་གསུངས་པ་ཡིན་ནོ།	3.601
STT_AB00639_0009_86783_to_95315	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00639_0009_86783_to_95315.wav	བདག་འདི་ནི། དེ་ཉིད་དེ་ངོ་བོ་གཅིག་པ་དང་གཞན་ཉིད་དུ་རང་བཞིན་གྱིས་མེད་དེ། དེ་རྣམས་ཀྱི་རྒྱུ་མཚན་ནི།	8.532
STT_AB00637_0110_657670_to_660230	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00637_0110_657670_to_660230.wav	ཕོང་པོའི་ཚོགས་པ་བདག་ཏུ་འདོད་པ་དེའི་ཚེ་	2.56
STT_AB00638_0222_1441117_to_1447602	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00638_0222_1441117_to_1447602.wav	དེ་དག་གི་ཡན་ལག་ཅན་ལ་སོགས་པའི་རྟ་དོན་བཙལ་ནས་མ་རྙེད་ན་དེ་རྣམས་འཇོག་མི་ཤེས་པ་ཡིན་ནོ།	6.485
STT_AB00612_0050_292397_to_296134	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00612_0050_292397_to_296134.wav	སྟོང་པ་ཉིད་ལ་ལྟ་རྙེད་ན། ཤེས་རབ་བྱུང་ན་ཕོང་བར་འགྱུར།	3.737
STT_AB00623_0072_477397_to_480281	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00623_0072_477397_to_480281.wav	རང་གི་མཚན་ཉིད་ཀྱིས་གྲུབ་པའི་གཞན་སྐེགས་ཡིན་གྱི།	2.884
STT_AB00617_0088_523813_to_527209	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00617_0088_523813_to_527209.wav	སྤྱིར་མེ་དང་མི་རྟག་པ་ལ་མི་འཁྲོ་བར་བསྒྲུབ་པས་	3.396
